dataset/consonants/11/010_05.Jpg,ट
dataset/numerals/5/019_04.Jpg,५
dataset/consonants/19/015_02.Jpg,ध
dataset/consonants/8/013_01.Jpg,ज
dataset/numerals/7/032_02.Jpg,७
dataset/vowels/1/015_01.Jpg,अ
dataset/numerals/6/005_07.Jpg,६
dataset/vowels/2/006_04.Jpg,आ
dataset/consonants/9/044_02.Jpg,झ
dataset/vowels/7/001_23.Jpg,ए
dataset/consonants/27/005_04.Jpg,र
dataset/consonants/18/013_07.Jpg,द
dataset/consonants/8/007_01.Jpg,ज
dataset/vowels/10/010_05.Jpg,औ
dataset/consonants/34/019_04.Jpg,क्ष
dataset/consonants/8/002_09.Jpg,ज
dataset/consonants/4/001_07.Jpg,घ
dataset/consonants/9/044_01.Jpg,झ
dataset/consonants/34/001_15.Jpg,क्ष
dataset/numerals/6/005_03.Jpg,६
dataset/consonants/27/014_06.Jpg,र
dataset/consonants/4/032_02.Jpg,घ
dataset/vowels/7/025_01.Jpg,ए
dataset/consonants/16/010_03.Jpg,त
dataset/vowels/7/007_09.Jpg,ए
dataset/consonants/26/006_01.Jpg,य
dataset/consonants/19/037_01.Jpg,ध
dataset/numerals/2/008_06.Jpg,२
dataset/consonants/9/020_07.Jpg,झ
dataset/consonants/12/001_01.Jpg,ठ
dataset/consonants/33/002_07.Jpg,ह
dataset/consonants/17/012_04.Jpg,थ
dataset/consonants/23/024_02.Jpg,ब
dataset/vowels/6/014_10.Jpg,ऊ
dataset/consonants/36/004_05.Jpg,ज्ञ
dataset/consonants/26/007_03.Jpg,य
dataset/consonants/30/011_04.Jpg,श
dataset/numerals/7/027_01.Jpg,७
dataset/numerals/6/006_05.Jpg,६
dataset/consonants/22/017_09.Jpg,फ
dataset/consonants/5/004_01.Jpg,ङ
dataset/consonants/4/010_03.Jpg,घ
dataset/vowels/6/018_06.Jpg,ऊ
dataset/consonants/19/024_02.Jpg,ध
dataset/vowels/10/018_09.Jpg,औ
dataset/consonants/23/015_03.Jpg,ब
dataset/consonants/20/010_04.Jpg,न
dataset/consonants/1/047_02.Jpg,क
dataset/consonants/19/005_03.Jpg,ध
dataset/vowels/2/004_02.Jpg,आ
dataset/consonants/25/005_04.Jpg,म
dataset/consonants/36/030_02.Jpg,ज्ञ
dataset/consonants/5/018_05.Jpg,ङ
dataset/vowels/3/020_03.Jpg,इ
dataset/consonants/7/047_01.Jpg,छ
dataset/numerals/5/013_08.Jpg,५
dataset/consonants/23/005_01.Jpg,ब
dataset/vowels/2/027_02.Jpg,आ
dataset/numerals/9/001_08.Jpg,९
dataset/vowels/9/001_15.Jpg,ओ
dataset/consonants/23/015_02.Jpg,ब
dataset/vowels/2/014_08.Jpg,आ
dataset/numerals/2/010_10.Jpg,२
dataset/consonants/4/015_02.Jpg,घ
dataset/vowels/5/012_08.Jpg,उ
dataset/consonants/15/019_03.Jpg,ण
dataset/vowels/11/029_01.Jpg,अं
dataset/vowels/10/017_10.Jpg,औ
dataset/consonants/30/033_01.Jpg,श
dataset/numerals/3/001_21.Jpg,३
dataset/consonants/17/020_09.Jpg,थ
dataset/numerals/1/014_06.Jpg,१
dataset/numerals/9/020_02.Jpg,९
dataset/consonants/10/017_09.Jpg,ञ
dataset/consonants/13/010_02.Jpg,ड
dataset/vowels/1/010_10.Jpg,अ
dataset/numerals/6/030_03.Jpg,६
dataset/numerals/3/022_08.Jpg,३
dataset/consonants/16/008_02.Jpg,त
dataset/vowels/12/037_02.Jpg,अः
dataset/consonants/6/001_15.Jpg,च
dataset/consonants/17/002_10.Jpg,थ
dataset/vowels/1/011_06.Jpg,अ
dataset/vowels/8/017_07.Jpg,ऐ
dataset/consonants/11/010_07.Jpg,ट
dataset/consonants/20/027_01.Jpg,न
dataset/vowels/9/044_02.Jpg,ओ
dataset/vowels/5/015_08.Jpg,उ
dataset/consonants/9/037_02.Jpg,झ
dataset/consonants/1/007_05.Jpg,क
dataset/consonants/11/024_02.Jpg,ट
dataset/consonants/1/017_03.Jpg,क
dataset/consonants/28/004_04.Jpg,ल
dataset/numerals/8/006_08.Jpg,८
dataset/consonants/25/018_06.Jpg,म
dataset/consonants/24/004_05.Jpg,भ
dataset/numerals/1/002_13.Jpg,१
dataset/vowels/4/001_18.Jpg,ई
dataset/consonants/34/022_02.Jpg,क्ष
dataset/numerals/3/002_09.Jpg,३
dataset/consonants/36/045_02.Jpg,ज्ञ
dataset/consonants/2/010_08.Jpg,ख
dataset/consonants/6/010_04.Jpg,च
dataset/vowels/5/001_15.Jpg,उ
dataset/consonants/20/001_05.Jpg,न
dataset/numerals/0/043_01.Jpg,०
dataset/consonants/4/020_04.Jpg,घ
dataset/numerals/4/011_09.Jpg,४
dataset/numerals/9/013_02.Jpg,९
dataset/consonants/17/019_02.Jpg,थ
dataset/consonants/28/018_01.Jpg,ल
dataset/numerals/5/001_03.Jpg,५
dataset/consonants/5/001_06.Jpg,ङ
dataset/consonants/6/012_05.Jpg,च
dataset/consonants/8/043_02.Jpg,ज
dataset/consonants/15/043_01.Jpg,ण
dataset/consonants/1/047_01.Jpg,क
dataset/vowels/12/019_05.Jpg,अः
dataset/numerals/8/005_10.Jpg,८
dataset/consonants/4/007_02.Jpg,घ
dataset/consonants/32/001_15.Jpg,स
dataset/consonants/10/033_02.Jpg,ञ
dataset/vowels/5/039_01.Jpg,उ
dataset/consonants/12/007_03.Jpg,ठ
dataset/vowels/1/004_08.Jpg,अ
dataset/consonants/12/018_03.Jpg,ठ
dataset/consonants/33/033_01.Jpg,ह
dataset/numerals/5/006_01.Jpg,५
dataset/vowels/5/010_06.Jpg,उ
dataset/consonants/23/010_03.Jpg,ब
dataset/numerals/2/005_10.Jpg,२
dataset/consonants/33/017_09.Jpg,ह
dataset/numerals/3/020_06.Jpg,३
dataset/consonants/3/020_01.Jpg,ग
dataset/consonants/29/012_01.Jpg,व
dataset/consonants/16/024_02.Jpg,त
dataset/consonants/7/016_04.Jpg,छ
dataset/vowels/5/012_02.Jpg,उ
dataset/consonants/13/020_08.Jpg,ड
dataset/consonants/23/012_04.Jpg,ब
dataset/consonants/29/038_01.Jpg,व
dataset/consonants/26/040_01.Jpg,य
dataset/consonants/21/007_03.Jpg,प
dataset/vowels/3/013_02.Jpg,इ
dataset/consonants/23/002_09.Jpg,ब
dataset/consonants/36/015_03.Jpg,ज्ञ
dataset/consonants/20/011_07.Jpg,न
dataset/numerals/7/017_09.Jpg,७
dataset/consonants/24/012_05.Jpg,भ
dataset/consonants/29/012_04.Jpg,व
dataset/numerals/3/032_02.Jpg,३
dataset/consonants/5/010_02.Jpg,ङ
dataset/consonants/7/013_04.Jpg,छ
dataset/numerals/6/021_04.Jpg,६
dataset/consonants/7/017_02.Jpg,छ
dataset/consonants/29/006_05.Jpg,व
dataset/consonants/4/019_02.Jpg,घ
dataset/consonants/16/022_01.Jpg,त
dataset/numerals/1/017_02.Jpg,१
dataset/consonants/25/008_05.Jpg,म
dataset/numerals/3/004_03.Jpg,३
dataset/numerals/4/038_02.Jpg,४
dataset/consonants/26/001_14.Jpg,य
dataset/vowels/10/001_06.Jpg,औ
dataset/consonants/1/027_01.Jpg,क
dataset/consonants/15/020_10.Jpg,ण
dataset/consonants/13/001_02.Jpg,ड
dataset/numerals/8/028_02.Jpg,८
dataset/consonants/21/001_02.Jpg,प
dataset/consonants/9/004_06.Jpg,झ
dataset/consonants/30/010_01.Jpg,श
dataset/consonants/31/012_02.Jpg,ष
dataset/consonants/23/029_01.Jpg,ब
dataset/numerals/2/004_04.Jpg,२
dataset/consonants/35/014_01.Jpg,त्र
dataset/vowels/11/037_02.Jpg,अं
dataset/numerals/4/013_07.Jpg,४
dataset/consonants/35/001_14.Jpg,त्र
dataset/consonants/29/004_04.Jpg,व
dataset/numerals/7/012_08.Jpg,७
dataset/consonants/36/013_06.Jpg,ज्ञ
dataset/consonants/14/002_02.Jpg,ढ
dataset/consonants/24/002_10.Jpg,भ
dataset/numerals/7/027_02.Jpg,७
dataset/consonants/3/018_04.Jpg,ग
dataset/consonants/15/015_02.Jpg,ण
dataset/consonants/13/043_01.Jpg,ड
dataset/consonants/14/010_09.Jpg,ढ
dataset/consonants/17/036_02.Jpg,थ
dataset/consonants/10/006_05.Jpg,ञ
dataset/vowels/10/007_04.Jpg,औ
dataset/consonants/25/033_01.Jpg,म
dataset/consonants/33/012_05.Jpg,ह
dataset/vowels/1/005_02.Jpg,अ
dataset/consonants/30/008_01.Jpg,श
dataset/consonants/8/004_01.Jpg,ज
dataset/consonants/36/015_04.Jpg,ज्ञ
dataset/consonants/32/020_07.Jpg,स
dataset/consonants/19/015_04.Jpg,ध
dataset/consonants/36/044_02.Jpg,ज्ञ
dataset/consonants/28/004_09.Jpg,ल
dataset/consonants/22/010_09.Jpg,फ
dataset/numerals/8/039_05.Jpg,८
dataset/numerals/6/015_01.Jpg,६
dataset/consonants/34/034_01.Jpg,क्ष
dataset/consonants/23/006_01.Jpg,ब
dataset/vowels/1/001_25.Jpg,अ
dataset/numerals/1/017_06.Jpg,१
dataset/consonants/29/043_02.Jpg,व
dataset/numerals/7/014_07.Jpg,७
dataset/consonants/17/040_01.Jpg,थ
dataset/consonants/29/004_07.Jpg,व
dataset/consonants/14/020_08.Jpg,ढ
dataset/consonants/31/011_03.Jpg,ष
dataset/consonants/20/005_03.Jpg,न
dataset/consonants/25/002_04.Jpg,म
dataset/numerals/0/039_04.Jpg,०
dataset/numerals/0/007_01.Jpg,०
dataset/vowels/10/004_10.Jpg,औ
dataset/consonants/18/001_15.Jpg,द
dataset/numerals/1/006_08.Jpg,१
dataset/vowels/5/001_26.Jpg,उ
dataset/consonants/14/042_02.Jpg,ढ
dataset/vowels/2/017_09.Jpg,आ
dataset/consonants/14/012_06.Jpg,ढ
dataset/consonants/7/002_07.Jpg,छ
dataset/numerals/3/041_02.Jpg,३
dataset/consonants/1/037_02.Jpg,क
dataset/consonants/27/032_02.Jpg,र
dataset/vowels/6/001_23.Jpg,ऊ
dataset/numerals/6/032_01.Jpg,६
dataset/consonants/6/027_02.Jpg,च
dataset/consonants/25/005_01.Jpg,म
dataset/consonants/22/030_01.Jpg,फ
dataset/consonants/21/018_07.Jpg,प
dataset/vowels/5/014_06.Jpg,उ
dataset/consonants/8/020_07.Jpg,ज
dataset/consonants/15/001_05.Jpg,ण
dataset/consonants/35/004_05.Jpg,त्र
dataset/vowels/9/018_04.Jpg,ओ
dataset/vowels/8/019_01.Jpg,ऐ
dataset/consonants/9/038_02.Jpg,झ
dataset/vowels/12/042_01.Jpg,अः
dataset/consonants/4/010_09.Jpg,घ
dataset/consonants/16/002_11.Jpg,त
dataset/vowels/12/007_03.Jpg,अः
dataset/consonants/27/018_05.Jpg,र
dataset/consonants/34/001_12.Jpg,क्ष
dataset/consonants/25/018_03.Jpg,म
dataset/vowels/2/008_08.Jpg,आ
dataset/consonants/11/020_06.Jpg,ट
dataset/vowels/4/005_04.Jpg,ई
dataset/consonants/6/015_03.Jpg,च
dataset/consonants/11/038_01.Jpg,ट
dataset/numerals/8/001_03.Jpg,८
dataset/consonants/34/005_01.Jpg,क्ष
dataset/numerals/8/034_01.Jpg,८
dataset/numerals/7/040_02.Jpg,७
dataset/consonants/31/011_07.Jpg,ष
dataset/consonants/6/030_02.Jpg,च
dataset/numerals/9/002_08.Jpg,९
dataset/consonants/17/004_04.Jpg,थ
dataset/consonants/8/042_02.Jpg,ज
dataset/consonants/20/001_01.Jpg,न
dataset/vowels/12/001_04.Jpg,अः
dataset/vowels/9/034_02.Jpg,ओ
dataset/vowels/7/020_01.Jpg,ए
dataset/consonants/26/017_06.Jpg,य
dataset/consonants/29/045_01.Jpg,व
dataset/vowels/1/012_07.Jpg,अ
dataset/vowels/11/004_04.Jpg,अं
dataset/consonants/20/047_05.Jpg,न
dataset/consonants/22/001_05.Jpg,फ
dataset/numerals/2/039_04.Jpg,२
dataset/numerals/4/030_02.Jpg,४
dataset/consonants/3/047_02.Jpg,ग
dataset/consonants/11/047_05.Jpg,ट
dataset/numerals/3/010_07.Jpg,३
dataset/consonants/22/014_06.Jpg,फ
dataset/consonants/12/001_03.Jpg,ठ
dataset/numerals/1/045_02.Jpg,१
dataset/numerals/0/013_01.Jpg,०
dataset/consonants/24/017_02.Jpg,भ
dataset/numerals/0/008_09.Jpg,०
dataset/consonants/6/025_02.Jpg,च
dataset/numerals/8/012_16.Jpg,८
dataset/vowels/4/029_01.Jpg,ई
dataset/consonants/9/034_02.Jpg,झ
dataset/numerals/7/014_10.Jpg,७
dataset/consonants/8/012_01.Jpg,ज
dataset/consonants/20/020_08.Jpg,न
dataset/vowels/1/001_11.Jpg,अ
dataset/consonants/6/002_04.Jpg,च
dataset/consonants/13/020_06.Jpg,ड
dataset/consonants/7/001_04.Jpg,छ
dataset/consonants/6/010_09.Jpg,च
dataset/vowels/10/004_09.Jpg,औ
dataset/consonants/24/005_04.Jpg,भ
dataset/consonants/26/012_06.Jpg,य
dataset/consonants/17/043_01.Jpg,थ
dataset/vowels/12/041_01.Jpg,अः
dataset/consonants/36/015_01.Jpg,ज्ञ
dataset/vowels/9/015_06.Jpg,ओ
dataset/vowels/4/013_06.Jpg,ई
dataset/vowels/8/042_02.Jpg,ऐ
dataset/consonants/4/017_03.Jpg,घ
dataset/numerals/6/025_05.Jpg,६
dataset/consonants/19/028_01.Jpg,ध
dataset/consonants/7/008_03.Jpg,छ
dataset/consonants/25/004_02.Jpg,म
dataset/consonants/24/004_02.Jpg,भ
dataset/consonants/27/038_02.Jpg,र
dataset/consonants/33/020_05.Jpg,ह
dataset/vowels/6/043_01.Jpg,ऊ
dataset/vowels/8/016_05.Jpg,ऐ
dataset/consonants/8/028_01.Jpg,ज
dataset/consonants/24/029_01.Jpg,भ
dataset/vowels/4/010_09.Jpg,ई
dataset/consonants/8/022_01.Jpg,ज
dataset/consonants/11/002_02.Jpg,ट
dataset/vowels/4/015_10.Jpg,ई
dataset/consonants/1/013_07.Jpg,क
dataset/numerals/5/001_20.Jpg,५
dataset/numerals/7/025_04.Jpg,७
dataset/consonants/9/037_01.Jpg,झ
dataset/consonants/16/030_02.Jpg,त
dataset/consonants/1/001_09.Jpg,क
dataset/consonants/34/042_01.Jpg,क्ष
dataset/consonants/2/001_11.Jpg,ख
dataset/consonants/28/039_02.Jpg,ल
dataset/vowels/3/001_26.Jpg,इ
dataset/vowels/6/001_11.Jpg,ऊ
dataset/consonants/13/018_03.Jpg,ड
dataset/consonants/23/020_03.Jpg,ब
dataset/numerals/5/012_15.Jpg,५
dataset/consonants/35/033_02.Jpg,त्र
dataset/consonants/30/027_02.Jpg,श
dataset/vowels/8/001_26.Jpg,ऐ
dataset/numerals/8/008_06.Jpg,८
dataset/numerals/9/019_01.Jpg,९
dataset/consonants/32/012_01.Jpg,स
dataset/consonants/13/047_07.Jpg,ड
dataset/consonants/14/001_10.Jpg,ढ
dataset/consonants/26/014_05.Jpg,य
dataset/consonants/20/020_10.Jpg,न
dataset/numerals/3/001_07.Jpg,३
dataset/numerals/3/028_02.Jpg,३
dataset/consonants/26/010_04.Jpg,य
dataset/consonants/26/018_01.Jpg,य
dataset/consonants/32/014_01.Jpg,स
dataset/consonants/23/022_02.Jpg,ब
dataset/consonants/25/036_01.Jpg,म
dataset/consonants/2/036_01.Jpg,ख
dataset/consonants/22/036_01.Jpg,फ
dataset/consonants/21/034_02.Jpg,प
dataset/consonants/11/001_09.Jpg,ट
dataset/numerals/7/012_16.Jpg,७
dataset/numerals/3/035_01.Jpg,३
dataset/numerals/0/022_03.Jpg,०
dataset/consonants/1/002_13.Jpg,क
dataset/consonants/33/008_01.Jpg,ह
dataset/vowels/11/020_04.Jpg,अं
dataset/consonants/6/037_01.Jpg,च
dataset/numerals/1/007_09.Jpg,१
dataset/consonants/26/024_02.Jpg,य
dataset/numerals/6/005_01.Jpg,६
dataset/vowels/9/006_02.Jpg,ओ
dataset/consonants/21/008_05.Jpg,प
dataset/consonants/21/002_08.Jpg,प
dataset/consonants/36/001_09.Jpg,ज्ञ
dataset/consonants/26/010_03.Jpg,य
dataset/consonants/25/020_03.Jpg,म
dataset/consonants/7/005_04.Jpg,छ
dataset/numerals/4/030_04.Jpg,४
dataset/consonants/18/005_04.Jpg,द
dataset/consonants/12/019_02.Jpg,ठ
dataset/consonants/20/015_02.Jpg,न
dataset/vowels/7/017_03.Jpg,ए
dataset/vowels/1/001_21.Jpg,अ
dataset/consonants/36/027_02.Jpg,ज्ञ
dataset/numerals/5/039_01.Jpg,५
dataset/consonants/25/018_01.Jpg,म
dataset/consonants/2/045_01.Jpg,ख
dataset/numerals/2/018_07.Jpg,२
dataset/consonants/27/043_02.Jpg,र
dataset/consonants/8/019_05.Jpg,ज
dataset/vowels/6/004_01.Jpg,ऊ
dataset/consonants/7/010_07.Jpg,छ
dataset/vowels/6/013_05.Jpg,ऊ
dataset/consonants/1/017_05.Jpg,क
dataset/consonants/4/019_05.Jpg,घ
dataset/vowels/7/017_09.Jpg,ए
dataset/consonants/17/027_01.Jpg,थ
dataset/vowels/7/028_01.Jpg,ए
dataset/numerals/8/005_09.Jpg,८
dataset/vowels/1/013_03.Jpg,अ
dataset/numerals/9/021_05.Jpg,९
dataset/consonants/24/018_03.Jpg,भ
dataset/vowels/11/017_02.Jpg,अं
dataset/consonants/36/011_08.Jpg,ज्ञ
dataset/numerals/9/012_07.Jpg,९
dataset/vowels/10/006_02.Jpg,औ
dataset/consonants/6/012_06.Jpg,च
dataset/consonants/13/002_10.Jpg,ड
dataset/vowels/8/043_01.Jpg,ऐ
dataset/consonants/27/002_07.Jpg,र
dataset/consonants/35/008_03.Jpg,त्र
dataset/consonants/15/017_07.Jpg,ण
dataset/consonants/5/005_01.Jpg,ङ
dataset/vowels/6/011_03.Jpg,ऊ
dataset/numerals/1/025_03.Jpg,१
dataset/consonants/7/001_11.Jpg,छ
dataset/consonants/2/047_02.Jpg,ख
dataset/numerals/4/021_08.Jpg,४
dataset/vowels/1/007_01.Jpg,अ
dataset/numerals/5/018_05.Jpg,५
dataset/consonants/26/002_12.Jpg,य
dataset/consonants/25/007_02.Jpg,म
dataset/consonants/20/040_01.Jpg,न
dataset/vowels/7/010_09.Jpg,ए
dataset/consonants/17/045_01.Jpg,थ
dataset/consonants/22/044_02.Jpg,फ
